Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
07E97ACA,Generative AI,2016,France,Paris,Seed,3.66,40.46,2.96,0.34,8.3,32,15,17,Tier 2 (Mid-size VC),None,Independent
DE91C150,Generative AI,2014,China,Hangzhou,Series A,20.56,140.46,6.97,1.59,12.2,116,17,99,Tier 2 (Mid-size VC),Medium,Closed
B8233DD4,Robotics,2018,Singapore,Singapore,Series A,5.92,50.49,5.27,0.39,12.1,20,0,20,Corporate VC (e.g. Google Ventures),High,Independent
6CD1E074,HealthTech,2024,USA,Austin,Series B,23.96,187.1,10.48,1.1,20.0,59,0,59,Tier 3 (Angel/Seed),High,Independent
F62B5920,FinTech,2020,USA,New York,Seed,1.72,35.65,2.41,0.11,8.2,8,0,8,Corporate VC (e.g. Google Ventures),Medium,Independent
AEDEEBD1,ClimateTech,2020,Germany,Berlin,Seed,0.91,19.0,1.2,0.57,1.4,34,17,17,Tier 3 (Angel/Seed),High,Independent
9F4DB06E,Web3/Crypto,2018,Germany,Munich,Series B,8.66,55.37,3.18,0.33,20.1,25,12,13,Tier 2 (Mid-size VC),None,Independent
2071B458,Cybersecurity,2022,USA,Miami,Series B,3.53,41.48,2.29,0.52,5.7,34,0,34,Corporate VC (e.g. Google Ventures),Low,Acquired
A00E8ACA,FinTech,2015,USA,Boston,Seed,2.42,28.22,1.39,0.21,7.8,16,0,16,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
39B5A112,Robotics,2021,Germany,Munich,Pre-IPO,47.84,520.31,30.29,1.89,24.0,153,0,153,Tier 3 (Angel/Seed),Low,Independent
B57F0AFE,HealthTech,2022,Singapore,Singapore,Series A,3.52,32.98,1.35,0.62,4.9,52,26,26,Tier 2 (Mid-size VC),Low,Independent
FC9ED507,Robotics,2020,China,Shanghai,Series A,6.02,35.22,2.65,0.22,18.8,22,0,22,Tier 3 (Angel/Seed),Low,Independent
46ED51A7,Cybersecurity,2022,India,Mumbai,Seed,0.0,9.67,1.38,0.47,0.0,29,0,29,Bootstrapped,High,Independent
D0A64CCF,EdTech,2021,UK,Oxford,Series C+,87.24,976.72,44.91,6.66,12.9,377,0,377,Tier 3 (Angel/Seed),High,Closed
836C17D4,SpaceTech,2014,USA,New York,Series A,107.18,1237.27,42.53,5.36,19.6,346,74,272,Corporate VC (e.g. Google Ventures),Medium,Independent
95918378,Robotics,2024,USA,Miami,Seed,1.7,13.29,1.59,0.97,1.6,53,17,36,Tier 2 (Mid-size VC),High,Independent
A5DC1E30,EdTech,2020,China,Hangzhou,Seed,0.38,16.58,0.63,0.16,1.5,10,3,7,Corporate VC (e.g. Google Ventures),Medium,Closed
FB4D0A7B,Generative AI,2021,USA,Miami,Series A,15.23,192.99,10.92,0.54,23.8,33,0,33,Tier 2 (Mid-size VC),High,Acquired
62660D08,Robotics,2021,Germany,Munich,Series A,0.0,34.36,2.32,0.29,0.0,16,8,8,Bootstrapped,Low,Independent
D948AA2C,FinTech,2021,USA,Miami,Seed,1.65,24.8,1.96,0.49,2.8,27,0,27,Tier 3 (Angel/Seed),Medium,Independent
088CBA71,Generative AI,2020,India,Delhi NCR,Series C+,215.46,1956.97,76.37,4.97,42.5,414,0,414,Tier 2 (Mid-size VC),High,Independent
D9D1C083,SpaceTech,2014,USA,Austin,Seed,1.64,19.99,2.57,0.32,3.9,17,9,8,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
1656C7B4,Robotics,2023,USA,Miami,Series A,10.53,58.93,2.08,1.13,8.6,59,16,43,Tier 3 (Angel/Seed),High,Independent
4D2AB083,HealthTech,2024,USA,Austin,Series B,77.56,547.58,23.55,2.59,28.8,184,0,184,Tier 2 (Mid-size VC),Medium,Acquired
8A069444,ClimateTech,2012,Germany,Munich,Series C+,0.0,37.96,1.94,0.47,0.0,35,15,20,Bootstrapped,Medium,Closed
C2B465EC,Generative AI,2018,USA,Boston,Series C+,38.21,310.63,24.48,3.11,11.9,161,0,161,Tier 3 (Angel/Seed),High,Independent
B70DF207,ClimateTech,2022,USA,Seattle,Series A,19.58,120.99,4.57,0.93,19.0,53,0,53,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
8B65C377,Robotics,2020,Canada,Toronto,Series B,13.13,81.66,6.06,0.82,14.3,53,14,39,Tier 3 (Angel/Seed),High,Independent
B8C6C952,FinTech,2020,UK,Cambridge,Post-IPO,0.0,48.21,2.59,0.53,0.0,41,10,31,Bootstrapped,High,Independent
BA1DD303,Autonomous Vehicles,2017,USA,Austin,Seed,0.82,11.53,1.07,0.52,1.3,27,0,27,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
94F2EF77,Web3/Crypto,2015,USA,Austin,Seed,4.02,21.97,2.45,0.15,16.1,13,8,5,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
F1AE44CA,ClimateTech,2023,USA,Miami,Series A,0.0,9.48,0.38,0.56,0.0,44,0,44,Bootstrapped,Medium,IPO
F8525589,Robotics,2017,Germany,Berlin,Series A,40.79,284.62,29.93,4.19,9.5,299,139,160,Tier 3 (Angel/Seed),High,Independent
3521032D,FinTech,2018,USA,Boston,Seed,0.97,17.6,1.03,0.32,2.3,30,0,30,Tier 2 (Mid-size VC),None,Closed
2E736E44,FinTech,2015,USA,Austin,Seed,0.28,7.59,0.38,0.44,0.5,29,0,29,Corporate VC (e.g. Google Ventures),Low,Independent
19F5D2C8,Generative AI,2018,France,Paris,Series C+,639.64,4250.89,441.32,57.22,11.2,3425,0,3425,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
E5C63575,Robotics,2017,India,Mumbai,Seed,1.14,10.61,1.41,0.8,1.3,47,0,47,Tier 2 (Mid-size VC),Medium,Independent
2D72D89D,Generative AI,2019,USA,Boston,Series A,15.03,143.32,13.22,0.67,19.5,55,0,55,Tier 2 (Mid-size VC),High,Acquired
5033F7DA,Generative AI,2021,India,Hyderabad,Series B,70.15,481.73,91.23,2.74,24.7,242,0,242,Tier 2 (Mid-size VC),High,Acquired
5F45E513,HealthTech,2020,USA,Seattle,Seed,0.0,22.77,0.84,0.13,0.0,8,0,8,Bootstrapped,Medium,Independent
B7E8D062,Robotics,2022,China,Beijing,Series B,12.49,133.67,11.41,0.9,12.5,53,0,53,Tier 3 (Angel/Seed),Medium,IPO
40F1FD25,ClimateTech,2024,India,Bengaluru,Seed,0.35,10.44,0.97,0.31,0.9,28,8,20,Tier 3 (Angel/Seed),Medium,Independent
55287FBC,ClimateTech,2021,Israel,Jerusalem,Series B,0.0,7.96,0.34,0.24,0.0,13,5,8,Bootstrapped,High,Closed
78CDB594,Robotics,2020,Japan,Kyoto,Seed,1.14,19.01,1.14,0.19,3.9,15,0,15,Tier 3 (Angel/Seed),High,Independent
A82E6566,ClimateTech,2016,China,Shanghai,Series A,5.73,41.1,2.24,0.54,9.0,37,0,37,Tier 3 (Angel/Seed),Medium,Acquired
9F1B8E61,ClimateTech,2019,Singapore,Singapore,Series C+,25.04,203.26,16.21,1.64,14.4,138,12,126,Tier 2 (Mid-size VC),Medium,Closed
D0DABBB6,Generative AI,2018,USA,New York,Series C+,125.55,1054.74,87.76,4.01,30.5,279,0,279,Tier 2 (Mid-size VC),High,Closed
9D00B995,FinTech,2019,USA,Miami,Series A,3.63,35.35,2.33,0.44,6.7,42,18,24,Tier 3 (Angel/Seed),High,Independent
4E3C06F3,Robotics,2018,USA,Seattle,Seed,2.12,37.36,1.74,0.32,5.0,31,0,31,Tier 3 (Angel/Seed),Medium,Independent
7136E02E,Web3/Crypto,2020,China,Hangzhou,Series A,4.3,51.66,3.72,0.53,6.8,37,25,12,Corporate VC (e.g. Google Ventures),Medium,Closed
9BAD22E0,Web3/Crypto,2021,USA,Boston,Series C+,44.87,221.56,9.54,5.06,8.7,288,207,81,Tier 2 (Mid-size VC),High,Closed
2E1B2300,FinTech,2019,USA,Seattle,Seed,0.82,18.03,0.69,0.1,4.1,7,0,7,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
42EE8CD5,Generative AI,2017,China,Beijing,Pre-IPO,302.27,3433.61,121.37,17.2,17.5,1169,0,1169,Tier 2 (Mid-size VC),Low,Independent
5B7C0D3A,HealthTech,2017,India,Hyderabad,Seed,1.37,26.81,1.01,0.69,1.7,52,21,31,Tier 3 (Angel/Seed),Low,Acquired
4364799B,ClimateTech,2021,UK,London,Seed,1.79,36.57,1.63,0.74,2.1,37,0,37,Tier 3 (Angel/Seed),High,Independent
46F46339,Generative AI,2021,USA,Austin,Series B,166.2,1250.43,48.29,6.84,23.9,416,0,416,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
3906CED1,ClimateTech,2016,China,Shanghai,Series A,12.33,59.69,3.55,0.75,14.5,52,6,46,Tier 3 (Angel/Seed),None,Independent
533ADAA3,FinTech,2020,USA,San Francisco,Seed,1.56,22.99,0.9,0.46,2.8,24,10,14,Tier 3 (Angel/Seed),High,Independent
3501E734,SpaceTech,2015,USA,Boston,Pre-IPO,80.44,879.05,30.33,3.95,19.9,285,0,285,Tier 2 (Mid-size VC),High,Independent
8027DE79,Generative AI,2021,USA,New York,Seed,3.88,59.97,2.32,0.22,12.1,13,0,13,Tier 2 (Mid-size VC),Low,Acquired
102E02EC,EdTech,2019,India,Hyderabad,Series A,3.27,29.02,1.45,0.37,7.0,23,0,23,Tier 2 (Mid-size VC),Low,Independent
F156F783,Cybersecurity,2019,USA,Austin,Seed,0.74,20.49,0.81,0.24,2.2,17,0,17,Tier 3 (Angel/Seed),High,Independent
7235EF6F,SpaceTech,2020,USA,Boston,Series A,11.04,98.58,9.0,0.98,10.2,60,0,60,Tier 2 (Mid-size VC),High,Independent
D3EA2C69,FinTech,2020,USA,Boston,Pre-IPO,882.59,3651.32,158.54,31.83,27.6,2301,0,2301,Tier 2 (Mid-size VC),Low,Acquired
7C6CC04C,Robotics,2017,Canada,Vancouver,Seed,1.49,14.54,0.76,0.5,2.5,32,15,17,Tier 2 (Mid-size VC),High,Independent
723698CC,FinTech,2021,UK,Cambridge,Seed,1.03,13.97,1.45,0.95,1.0,48,28,20,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
A9A07029,Robotics,2019,China,Shenzhen,Seed,0.53,18.76,0.9,0.53,0.8,41,21,20,Tier 3 (Angel/Seed),High,Closed
B469E3A1,Cybersecurity,2016,UK,Oxford,Pre-IPO,405.03,1716.56,79.25,20.25,19.9,1253,0,1253,Tier 3 (Angel/Seed),High,Closed
A9425F87,Generative AI,2025,China,Beijing,Seed,7.4,55.03,2.47,0.86,7.7,45,0,45,Corporate VC (e.g. Google Ventures),High,Independent
89D32C66,SpaceTech,2021,Singapore,Singapore,Seed,2.67,23.66,0.81,0.55,4.1,36,17,19,Tier 2 (Mid-size VC),High,Independent
1047C931,EdTech,2020,Japan,Kyoto,Series C+,489.09,4257.68,147.99,15.49,31.4,1134,0,1134,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
6406E22B,FinTech,2020,India,Mumbai,Series B,38.76,433.37,37.78,2.79,13.4,187,61,126,Tier 3 (Angel/Seed),Medium,Closed
DB872FDC,Generative AI,2020,China,Shenzhen,Series A,28.0,243.54,16.56,0.86,29.2,46,0,46,Tier 2 (Mid-size VC),Medium,IPO
2F06B25E,Generative AI,2015,USA,Boston,Series C+,309.25,1552.97,68.86,18.45,16.7,1018,0,1018,Tier 3 (Angel/Seed),High,Closed
26650614,Cybersecurity,2017,USA,Boston,Series B,20.29,99.92,3.39,1.01,18.3,93,0,93,Corporate VC (e.g. Google Ventures),Medium,Independent
E7CFD210,HealthTech,2016,USA,Seattle,Series B,27.37,251.37,21.23,1.84,14.1,138,0,138,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
927C8F1C,Robotics,2019,China,Shanghai,Series B,17.82,176.95,7.94,0.64,24.1,41,0,41,Tier 3 (Angel/Seed),Medium,Acquired
2BC24C68,Generative AI,2021,USA,Seattle,Seed,6.23,48.63,2.02,0.42,12.0,39,0,39,Tier 3 (Angel/Seed),High,Independent
74FCB2BF,HealthTech,2022,USA,Boston,Seed,0.47,8.9,0.37,0.49,0.8,40,0,40,Tier 3 (Angel/Seed),Medium,Acquired
2DC2F895,EdTech,2019,USA,Miami,Series B,18.37,230.1,34.14,0.86,19.1,57,0,57,Tier 2 (Mid-size VC),High,Independent
18BE79ED,HealthTech,2019,Singapore,Singapore,Seed,0.54,8.38,0.36,0.63,0.7,32,0,32,Corporate VC (e.g. Google Ventures),High,Independent
7EAF6726,Cybersecurity,2023,India,Bengaluru,Seed,1.47,17.56,2.13,0.75,1.7,46,17,29,Tier 2 (Mid-size VC),High,Independent
64F7D766,Robotics,2017,France,Paris,Series B,32.85,265.1,15.84,2.42,13.0,202,0,202,Corporate VC (e.g. Google Ventures),High,Closed
08023A68,Web3/Crypto,2016,Germany,Berlin,Seed,1.85,29.16,4.17,0.52,3.0,40,34,6,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
C54F261A,Robotics,2021,India,Bengaluru,Series B,16.96,173.88,11.38,0.77,19.5,61,0,61,Tier 3 (Angel/Seed),Medium,Independent
E862B68A,Cybersecurity,2021,USA,Boston,Seed,1.34,19.25,0.67,0.79,1.5,49,14,35,Corporate VC (e.g. Google Ventures),None,Independent
2AC41FFA,ClimateTech,2021,France,Paris,Series A,8.98,39.64,2.86,0.59,13.0,47,14,33,Corporate VC (e.g. Google Ventures),Medium,Independent
FE87FEAD,Cybersecurity,2014,India,Mumbai,Series B,23.67,129.72,14.69,1.61,13.8,94,0,94,Tier 2 (Mid-size VC),Medium,Independent
2DE732D3,Generative AI,2017,China,Hangzhou,Series B,97.96,369.06,13.17,3.22,29.5,179,0,179,Tier 2 (Mid-size VC),None,Independent
D506238E,Web3/Crypto,2014,USA,Austin,Seed,0.92,22.49,1.73,0.29,2.4,18,12,6,Tier 2 (Mid-size VC),High,Closed
0439E52D,Generative AI,2019,China,Hangzhou,Series A,20.65,154.18,9.72,2.56,7.8,149,0,149,Tier 3 (Angel/Seed),Low,Independent
19985D8C,Cybersecurity,2019,India,Delhi NCR,Series B,60.02,655.09,55.66,2.83,20.5,148,40,108,Tier 3 (Angel/Seed),Medium,Independent
0DA35931,ClimateTech,2015,USA,San Francisco,Seed,0.69,15.48,0.74,0.72,0.8,48,0,48,Tier 3 (Angel/Seed),Medium,Independent
2777D440,ClimateTech,2014,China,Hangzhou,Series C+,54.23,394.63,16.23,2.52,20.7,177,0,177,Tier 3 (Angel/Seed),Medium,Independent
6034F3B4,Generative AI,2021,UK,Cambridge,Post-IPO,502.2,4471.14,163.46,27.85,18.0,2663,0,2663,Tier 2 (Mid-size VC),Medium,Closed
4A250A9B,Generative AI,2018,UK,Cambridge,Series A,30.85,169.59,21.46,1.66,17.5,106,0,106,Corporate VC (e.g. Google Ventures),Medium,Independent
F944A88E,Cybersecurity,2018,India,Mumbai,Series A,12.23,102.51,8.59,1.16,9.7,58,0,58,Tier 2 (Mid-size VC),High,Independent
FC3E844E,HealthTech,2019,USA,Seattle,Series A,27.98,328.09,34.11,1.74,15.2,87,23,64,Tier 2 (Mid-size VC),Medium,Independent
6D2DFB23,SpaceTech,2022,UK,Oxford,Series B,39.89,318.52,15.72,1.5,24.9,79,0,79,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
C4BCB5A7,Robotics,2018,USA,Austin,Seed,1.89,12.62,0.99,0.34,4.3,18,10,8,Tier 3 (Angel/Seed),High,Closed
684C2120,ClimateTech,2022,USA,Boston,Seed,1.53,30.18,1.98,0.49,2.6,47,27,20,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale)
1B84CA63,Autonomous Vehicles,2020,USA,San Francisco,Series B,10.17,81.33,15.41,0.88,10.4,53,0,53,Tier 3 (Angel/Seed),Medium,Independent
A8F02EC3,ClimateTech,2015,Germany,Munich,Series C+,55.89,275.44,12.26,3.84,14.2,302,0,302,Corporate VC (e.g. Google Ventures),Medium,Closed
89C6FDD2,Generative AI,2019,China,Hangzhou,Series B,0.0,40.86,3.24,0.05,0.0,5,2,3,Bootstrapped,High,Independent
1289C328,Cybersecurity,2020,China,Shanghai,Seed,0.75,8.35,1.42,0.35,1.7,18,0,18,Tier 2 (Mid-size VC),None,Independent
6426D7DB,Robotics,2020,USA,Seattle,Series B,12.05,72.3,3.63,0.73,14.5,40,0,40,Tier 3 (Angel/Seed),High,Independent
57A018A9,SpaceTech,2020,India,Bengaluru,Seed,1.5,26.54,1.4,0.24,4.4,17,0,17,Tier 2 (Mid-size VC),High,Independent
E692B273,Cybersecurity,2021,China,Shenzhen,Series A,4.24,56.78,5.69,0.68,5.4,50,0,50,Tier 2 (Mid-size VC),None,Independent
ED3DEB6C,Generative AI,2021,China,Hangzhou,Series A,4.96,40.56,1.82,0.6,7.1,44,0,44,Corporate VC (e.g. Google Ventures),High,Independent
44AE918C,Autonomous Vehicles,2022,USA,San Francisco,Pre-IPO,154.39,1074.9,135.73,16.48,9.3,879,549,330,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
F2466806,Generative AI,2021,France,Lyon,Series A,22.87,207.24,7.91,3.25,6.8,181,59,122,Tier 3 (Angel/Seed),Medium,Independent
F9DB2DF7,Web3/Crypto,2014,USA,San Francisco,Pre-IPO,468.88,5415.29,196.12,18.35,25.4,1112,772,340,Corporate VC (e.g. Google Ventures),High,Closed
549CB64E,ClimateTech,2014,France,Lyon,Seed,1.76,24.91,1.74,0.14,7.3,10,6,4,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale)
AAF411BD,SpaceTech,2019,USA,Seattle,Series A,13.24,164.03,28.46,0.27,35.8,22,0,22,Corporate VC (e.g. Google Ventures),High,Closed
727E3ECB,HealthTech,2021,USA,Seattle,Series A,15.34,102.16,4.23,0.81,16.9,49,9,40,Tier 2 (Mid-size VC),High,Independent
84B84CA1,Robotics,2017,India,Bengaluru,Seed,0.96,15.35,0.86,0.2,3.2,13,0,13,Tier 2 (Mid-size VC),Low,Closed
DC586988,FinTech,2016,UK,London,Series B,12.13,88.36,3.39,0.9,12.1,61,0,61,Tier 3 (Angel/Seed),Low,Independent
B9862884,Generative AI,2025,Germany,Berlin,Seed,6.58,92.77,3.63,0.45,12.0,35,0,35,Corporate VC (e.g. Google Ventures),Low,Acquired
1D6BD8EF,HealthTech,2020,USA,New York,Series A,9.47,50.62,2.39,0.78,10.8,42,22,20,Tier 2 (Mid-size VC),Low,Closed
B0807FA6,FinTech,2022,USA,San Francisco,Series A,11.47,79.07,3.8,1.05,10.0,53,25,28,Corporate VC (e.g. Google Ventures),None,Independent
699F824D,EdTech,2019,India,Bengaluru,Series A,4.47,52.26,5.65,0.76,5.2,57,0,57,Tier 3 (Angel/Seed),High,Independent
FCBC3A14,Autonomous Vehicles,2019,Israel,Jerusalem,Series B,17.64,216.71,7.75,1.17,13.9,63,0,63,Tier 2 (Mid-size VC),Medium,Independent
871B431A,ClimateTech,2018,USA,New York,Series B,11.64,89.07,6.46,0.79,13.1,55,7,48,Tier 2 (Mid-size VC),Medium,Closed
8B8A9F28,Robotics,2016,China,Shanghai,Series A,0.0,6.21,0.21,0.46,0.0,36,16,20,Bootstrapped,Low,IPO
2C90D386,HealthTech,2014,India,Bengaluru,Seed,0.78,21.65,2.01,0.11,3.7,6,3,3,Tier 2 (Mid-size VC),Medium,Independent
FDA24B72,HealthTech,2018,Japan,Tokyo,Series A,6.07,64.54,4.31,0.63,8.3,43,27,16,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
4C5287C3,FinTech,2021,USA,Miami,Seed,1.26,28.4,3.1,0.42,2.4,38,0,38,Tier 2 (Mid-size VC),None,Independent
221A13B2,FinTech,2021,USA,San Francisco,Series B,17.65,107.92,3.74,1.62,10.3,90,25,65,Tier 2 (Mid-size VC),None,Closed
E3763EFE,HealthTech,2020,USA,Seattle,Seed,1.17,15.86,0.85,0.56,1.8,47,20,27,Tier 3 (Angel/Seed),Medium,Acquired
181011F2,Generative AI,2017,USA,Austin,Seed,1.1,25.03,3.47,0.7,1.4,36,0,36,Tier 2 (Mid-size VC),Low,Independent
BD0A3030,Robotics,2014,UK,Cambridge,Seed,3.06,34.84,1.93,0.24,9.0,13,0,13,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
3F54B815,Web3/Crypto,2017,USA,Boston,Seed,0.61,15.86,1.94,0.94,0.6,49,0,49,Corporate VC (e.g. Google Ventures),High,Acquired
6C218E05,FinTech,2022,USA,Miami,Seed,0.63,20.78,1.29,0.3,1.6,17,0,17,Tier 2 (Mid-size VC),Low,Independent
E8D9F021,Cybersecurity,2021,USA,Austin,Pre-IPO,63.02,755.51,126.42,5.01,12.3,368,0,368,Tier 3 (Angel/Seed),Low,Independent
98F2FA63,ClimateTech,2020,USA,Miami,Series A,3.65,36.7,1.69,0.61,5.1,43,16,27,Tier 2 (Mid-size VC),High,IPO
317916BB,Robotics,2020,India,Mumbai,Series A,8.76,66.91,8.85,0.39,17.9,29,0,29,Tier 3 (Angel/Seed),None,Independent
06ACBB37,Robotics,2022,USA,New York,Seed,0.78,18.51,1.23,0.26,2.2,21,7,14,Tier 3 (Angel/Seed),Medium,Independent
1A4802BE,HealthTech,2018,China,Shenzhen,Series C+,146.48,475.19,54.05,3.6,39.6,242,0,242,Tier 3 (Angel/Seed),High,Closed
B7F209DE,FinTech,2025,India,Delhi NCR,Series B,25.95,212.53,12.99,1.78,13.8,93,0,93,Tier 3 (Angel/Seed),High,Acquired
57F5943D,SpaceTech,2017,USA,New York,Seed,7.65,84.85,3.39,0.51,12.5,43,0,43,Tier 3 (Angel/Seed),High,Independent
AA1EC3CD,HealthTech,2020,Germany,Berlin,Series C+,82.64,874.28,85.44,1.71,45.7,157,0,157,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
3D8B2E99,Generative AI,2021,UK,Cambridge,Seed,21.75,233.94,10.38,2.19,9.5,171,0,171,Tier 3 (Angel/Seed),High,Closed
6015CBBD,HealthTech,2019,USA,Boston,Seed,1.03,19.12,1.46,0.61,1.5,50,23,27,Tier 3 (Angel/Seed),High,Closed
B1B359CC,Generative AI,2012,USA,Austin,Series A,20.17,88.52,3.52,2.28,8.5,165,59,106,Tier 2 (Mid-size VC),Medium,IPO
A4242FD8,Generative AI,2022,USA,Boston,Series A,11.9,73.88,3.01,0.59,17.2,31,0,31,Tier 2 (Mid-size VC),High,Independent
E340B691,Web3/Crypto,2015,China,Shanghai,Post-IPO,1607.21,10183.91,1171.32,90.89,17.7,7373,5009,2364,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
6BFD15BD,Robotics,2019,USA,Seattle,Series A,4.32,50.22,2.07,0.75,5.1,44,0,44,Tier 2 (Mid-size VC),Medium,Independent
2AD61E3B,Web3/Crypto,2023,China,Shanghai,Pre-IPO,155.48,1682.03,58.76,3.7,40.9,267,169,98,Tier 2 (Mid-size VC),Medium,Closed
59E7D0FB,Autonomous Vehicles,2020,Germany,Munich,Series A,22.63,262.85,15.13,2.52,8.6,150,56,94,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
787DDBEA,HealthTech,2021,USA,New York,Seed,0.0,49.99,2.01,0.58,0.0,34,10,24,Bootstrapped,Medium,Independent
B3316983,Cybersecurity,2016,India,Bengaluru,Series A,2.26,38.88,1.52,0.31,5.5,16,8,8,Tier 3 (Angel/Seed),High,Independent
EC9F70F0,ClimateTech,2015,France,Paris,Series C+,56.42,479.1,26.82,7.52,7.4,442,217,225,Tier 3 (Angel/Seed),High,Independent
4A4ECE77,Web3/Crypto,2019,India,Mumbai,Series B,39.6,477.38,16.53,3.6,10.7,218,169,49,Tier 2 (Mid-size VC),High,Closed
E984BF70,FinTech,2019,USA,Boston,Series A,14.17,147.94,22.77,0.39,28.9,30,0,30,Tier 2 (Mid-size VC),Medium,Closed
6A0AE82D,Generative AI,2012,USA,New York,Seed,5.2,37.32,1.7,0.79,5.8,45,0,45,Tier 2 (Mid-size VC),Low,Acquired
52D92A37,HealthTech,2020,USA,New York,Post-IPO,521.23,5211.14,195.54,19.83,26.2,1476,0,1476,Corporate VC (e.g. Google Ventures),High,Independent
BE512373,Generative AI,2020,USA,San Francisco,Series B,202.07,1313.96,45.73,12.82,15.6,670,273,397,Tier 3 (Angel/Seed),High,Independent
DD7221AC,Generative AI,2022,USA,San Francisco,Seed,17.98,156.9,5.98,0.73,21.7,54,0,54,Tier 2 (Mid-size VC),Medium,Independent
711462F5,Generative AI,2021,USA,Miami,Seed,2.88,37.39,3.36,0.37,6.1,36,0,36,Tier 3 (Angel/Seed),Medium,Independent
7AC82F92,Robotics,2018,Germany,Munich,Seed,1.23,14.24,1.66,0.42,2.4,28,14,14,Tier 2 (Mid-size VC),Low,Independent
630E19D2,SpaceTech,2021,USA,Austin,Seed,2.92,42.52,2.8,0.47,5.1,29,0,29,Tier 3 (Angel/Seed),Medium,Acquired
EAD19694,ClimateTech,2020,USA,Seattle,Seed,1.96,38.82,2.49,0.46,3.5,29,0,29,Tier 3 (Angel/Seed),Medium,Closed
0C33AFC7,Web3/Crypto,2014,USA,Austin,Series C+,107.23,447.97,16.29,2.86,36.2,222,109,113,Tier 2 (Mid-size VC),High,Acquired
E5A94F0B,Robotics,2014,USA,Boston,Series A,10.32,134.16,6.41,0.96,9.7,51,0,51,Tier 2 (Mid-size VC),High,Independent
23D9481E,Cybersecurity,2015,China,Beijing,Series B,53.74,337.98,21.11,1.83,27.8,135,0,135,Tier 2 (Mid-size VC),None,Independent
7F0087C5,Generative AI,2022,USA,San Francisco,Seed,21.52,76.18,5.01,1.48,13.6,138,0,138,Tier 2 (Mid-size VC),Low,Acquired
142B73EF,Web3/Crypto,2021,USA,Miami,Series A,8.9,70.63,2.38,0.88,9.1,53,41,12,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale)
F00A8DA5,HealthTech,2021,USA,Boston,Series A,11.05,83.34,4.69,0.62,15.3,55,18,37,Tier 3 (Angel/Seed),High,Acquired
2433A2B8,Web3/Crypto,2020,USA,San Francisco,Seed,0.31,6.59,0.23,0.12,1.4,7,5,2,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
BC479A9F,Autonomous Vehicles,2020,India,Hyderabad,Seed,1.1,14.88,0.65,0.47,1.9,27,0,27,Tier 3 (Angel/Seed),High,Closed
FC559C08,Generative AI,2021,Germany,Munich,Series A,15.36,178.73,10.07,0.83,16.5,50,17,33,Tier 3 (Angel/Seed),Medium,Independent
C88B6E71,Generative AI,2018,China,Shenzhen,Series C+,228.55,1286.98,82.25,9.06,25.0,808,461,347,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
F1FA82C7,HealthTech,2020,Canada,Toronto,Series A,0.0,33.43,3.35,0.34,0.0,19,0,19,Bootstrapped,High,Closed
7A5A8454,Generative AI,2020,USA,Boston,Seed,2.66,34.72,2.53,0.74,3.2,49,0,49,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
8F391A22,Generative AI,2021,Germany,Berlin,Series A,44.34,544.76,19.56,2.43,17.5,215,0,215,Tier 2 (Mid-size VC),Low,Closed
9DA0CF93,Robotics,2020,USA,San Francisco,Seed,2.25,18.36,1.43,0.15,9.0,11,6,5,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
FF92871C,Generative AI,2020,USA,Miami,Series A,53.58,276.58,48.91,2.38,21.6,149,0,149,Tier 2 (Mid-size VC),Low,Independent
